route,family,role,visible_entry_point,navigation_path,reachability_status,hidden_surface_disposition,certification_status,route_kind,source_file,source_line
/hr/time-off,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1054
/hr/payroll-variance,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1055
/hr/training-records,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1056
/hr/qualifications,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1057
/hr/driver-qualification,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1058
/hr/driver-qualification/import,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1059
/hr/daily-reports,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1075
/hr/daily-reports/:id,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,CERTIFIED 390/768/1024/1440,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1076
/hr/motive-drivers,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1078
/hr/driver/:driverKey,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1080
/time-off/public/:token,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1081
/field-leadership/portal/login,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1088
/field-leadership/portal/change-password,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1089
/field-leadership/portal/dashboard,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1090
/field-leadership/portal,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1091
/field-leadership/portal/driver-qualification,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1093
/safety-portal/login,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,CERTIFIED auth + ES + 390 + no overflow,static_route,frontend/src/app/routing/AppRoutes.jsx,1103
/safety-portal/forgot-password,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1104
/safety-portal/reset/:token,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1105
/safety-portal/change-password,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1106
/safety-portal,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1111
/safety-portal/hub_legacy,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1112
/safety-portal/hub_v2,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1113
/safety-portal/fleet,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1114
/safety-portal/corrective-actions,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1115
/safety-portal/fire-extinguishers,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1116
/safety-portal/fire-extinguishers/import,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1117
/safety-portal/documents,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1118
/safety-portal/training,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1119
/safety-portal/incidents,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1120
/safety-portal/incidents/:id,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1126
/safety-portal/meetings/:id,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1127
/safety-portal/audits,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1128
/safety-portal/forms-records,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1129
/safety-portal/reports,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1130
/safety-portal/library,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1131
/safety-portal/employees,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1132
/safety-portal/digest,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1133
/safety-portal/inspections,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1140
/safety-portal/inspections/:id,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1141
/safety-portal/jha-plans,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1142
/safety-portal/driver/:driverKey,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1144
/hr/safety-records,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1147
/dispatch-portal/login,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,CERTIFIED auth + ES + 390 + no overflow,static_route,frontend/src/app/routing/AppRoutes.jsx,1153
/leadership/login,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1159
/dispatch-portal/forgot-password,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1160
/dispatch-portal/reset/:token,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1161
/dispatch-portal/change-password,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1162
/dispatch-portal,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1168
/dispatch-portal/hub_legacy,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1169
/dispatch-portal/hub_v2,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1170
/dispatch-portal/board,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1171
/dispatch-portal/command,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1172
/dispatch-portal/fleet,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1173
/dispatch-portal/map,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1185
/dispatch-portal/haul-ledger,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1188
/dispatch-portal/driver-qualification,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1190
/dispatch-portal/driver/:driverKey,Transportation Operations,Transportation / Dispatch / Carrier,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1192
/training,"Training, Guidance, and Coaching",Training / guidance user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1199
/training-hub,"Training, Guidance, and Coaching",Training / guidance user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ALIAS,REDIRECT,PENDING,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1200
/training/:track,"Training, Guidance, and Coaching",Training / guidance user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1201
/training/:track/poster,"Training, Guidance, and Coaching",Training / guidance user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1202
/training/:track/packet,"Training, Guidance, and Coaching",Training / guidance user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1203
/admin/training-videos,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1204
/admin/deploy-readiness,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1205
/admin/platform-readiness,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED,static_route,frontend/src/app/routing/AppRoutes.jsx,1206
/admin/wp17d-certification,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1207
/ops-training,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ALIAS,REDIRECT,PENDING,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1222
/ops-training/:slug,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ALIAS,REDIRECT,PENDING,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1223
/dev/login,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1232
/dev,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1233
/inspections,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ALIAS,REDIRECT,PENDING,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1236
/inspect/:id,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1237
/inspections/:id,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1238
/meetings,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ALIAS,REDIRECT,PENDING,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1239
/meetings/:id,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1240
/incidents,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ALIAS,REDIRECT,PENDING,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1241
/incidents/:id,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1242
/daily,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: auth-gated list alias,unauth → /pm/login; admin-auth → /admin/daily (browser proof 2026-08-01),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1243
/daily/:id,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: detail deep-link alias,/daily/:id → /admin/daily/:id (browser proof 2026-08-01),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1244
/safety-portal/meetings,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,REPAIRED_NOT_CERTIFIED after shared auth/session fix,static_route,frontend/src/app/routing/AppRoutes.jsx,1254
/admin/daily-reports,Administration,Administrator / executive reviewer,Browser proof 2026-08-01: admin namespaced list alias,/admin/daily-reports → /admin/daily (browser proof 2026-08-01),PROVEN_REDIRECT,REDIRECT,CERTIFIED_ALIAS,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1255
/admin/trench-safety-assets,Administration,Administrator / executive reviewer,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ALIAS,REDIRECT,PENDING,alias_or_redirect,frontend/src/app/routing/AppRoutes.jsx,1256
/legal/terms,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1259
/legal/privacy,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1260
/tasks,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1266
/document-expirations,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1268
/hr/employees,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1270
/hr/employee-requests,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1272
/hr/employees/:id/accountability,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1275
/hr/employees/:id/thread,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1280
/hr/employees/:empId/profile,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1282
/hr/historical-records/intake,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1284
/hr/historical-records/queue,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1285
/hr/historical-records/batches,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1287
/hr/historical-records/batches/:batchId,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_NEEDS_REACHABILITY_PROOF,JUSTIFIED_HIDDEN_REVIEW,PENDING,parameterized_or_deep_link,frontend/src/app/routing/AppRoutes.jsx,1288
/hr/incidents,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1290
/po-requests,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1292
/project-health,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1295
/asset-transfers,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1299
/access-denied,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,DISCOVERED_ENTRY_REVIEW_PENDING,EXPOSED_OR_NAV_REVIEW,PENDING,static_route,frontend/src/app/routing/AppRoutes.jsx,1303
