kind,verb,path,area,criticality,roles,mobile_required,attachment_dep,operational_impact,source_file,source_line
frontend_route,-,/inspections/submit,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/inspections/new,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/meetings/new,Safety,P1,public_or_multi,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/meetings/submit,Safety,P1,public_or_multi,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/jha,Safety,P1,public_or_multi,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/jha/submit,Safety,P1,public_or_multi,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/jha/new,Safety,P1,public_or_multi,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/trench-boxes,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/incidents/new,Safety,P1,public_or_multi,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/incidents/submit,Safety,P1,public_or_multi,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/daily/new,Daily Report,P0,public_or_multi,YES,YES,Operational survival — workflow halts,src/App.js,
frontend_route,-,/daily/submit,Daily Report,P0,public_or_multi,YES,YES,Operational survival — workflow halts,src/App.js,
frontend_route,-,/equipment/new,Shop/Fleet,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/equipment/submit,Shop/Fleet,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/equipment/:id,Shop/Fleet,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/fleet/dvir/new,Shop/Fleet,P1,public_or_multi,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/fleet/dvir/submit,Shop/Fleet,P1,public_or_multi,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/fleet/weekly-lead/new,Shop/Fleet,P1,public_or_multi,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/fleet/weekly-emergency/new,Shop/Fleet,P1,public_or_multi,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/fleet/dvir/submitted/:id,Shop/Fleet,P1,public_or_multi,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/thank-you,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/cheatsheet,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/cheat-sheet,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/reports/daily/new,Daily Report,P0,public_or_multi,YES,YES,Operational survival — workflow halts,src/App.js,
frontend_route,-,/safety/jha,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety/trench-boxes,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/app/*,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/admin/login,Auth,P0,admin,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/admin,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/people,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/mfa,Auth,P0,admin,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/admin/promo-assets,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/jobs,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/equipment,Shop/Fleet,P1,"admin,pm",no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/email,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/training,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/compliance,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/system,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/integrations,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/dispatch,Dispatch/Driver,P0,"admin,dispatch",YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/admin/dls/shift-qr,Dispatch/Driver,P0,admin,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/admin/dls/day-1-debrief,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/dls/week-1-debrief,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/profile,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/operations-events,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/digest-config,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/system-health,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/audit-log,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/legacy-imports,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/sessions,Auth,P0,admin,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/admin/guidance-coverage,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/operational-inventory,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/notifications,Notifications/Digest,P1,public_or_multi,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/governance,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/compliance-findings,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/operational-language,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/guidance,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/guidance/section/:sectionId,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/guidance/:articleId,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/admin/deploy-recovery,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/assets/:assetId,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/equipment/:id/history,Shop/Fleet,P1,"admin,pm",no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/employees/:id/history,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/analytics,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/leadership-equipment,Field Leadership,P1,"admin,pm",YES,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/terminations,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/guide,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/pnl,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/inspections,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/inspections/:id,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/meetings,Safety,P1,admin,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/meetings/:id,Safety,P1,admin,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/jha-plans,Safety,P1,admin,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/jha,Safety,P1,admin,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/jha/:id,Safety,P1,admin,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/trench-boxes,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/trench-boxes/poster,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/jha-plans/poster,Safety,P1,admin,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/posters/print-all,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/incidents,Safety,P1,admin,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/incidents/:id,Safety,P1,admin,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/daily,Daily Report,P0,admin,YES,YES,Operational survival — workflow halts,src/App.js,
frontend_route,-,/admin/daily/:id,Daily Report,P0,admin,YES,YES,Operational survival — workflow halts,src/App.js,
frontend_route,-,/admin/equipment-inspections,Shop/Fleet,P1,"admin,pm",no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/equipment/:id,Shop/Fleet,P1,"admin,pm",no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/qaqc/:id,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/leadership/records/:id,Field Leadership,P1,admin,YES,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/safety/issuance/:id,Safety,P1,"admin,safety",YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/admin/safety/training/:id,Safety,P1,"admin,safety",YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/login,Auth,P0,pm,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/pm/reset/:token,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/change-password,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm,misc,P3,pm,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/pm/crew-compliance,Daily Report,P0,pm,YES,YES,Operational survival — workflow halts,src/App.js,
frontend_route,-,/pm/jobs,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/field-leadership,PM,P1,"pm,field_leadership",no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/fleet,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/people,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/suppliers,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/posters,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/routing,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/compliance-export,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/qaqc,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/photos,PM,P1,pm,no,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/daily,Daily Report,P0,pm,YES,YES,Operational survival — workflow halts,src/App.js,
frontend_route,-,/pm/daily/:id,Daily Report,P0,pm,YES,YES,Operational survival — workflow halts,src/App.js,
frontend_route,-,/pm/incidents,Safety,P1,pm,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/incidents/:id,Safety,P1,pm,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/meetings,Safety,P1,pm,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/meetings/:id,Safety,P1,pm,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/inspections,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/inspections/:id,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/jha-plans,Safety,P1,pm,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/trench-boxes,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/equipment,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/pm/equipment/:id,PM,P1,pm,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/shop/login,Auth,P0,shop,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/shop/reset/:token,Shop/Fleet,P1,shop,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/shop/change-password,Shop/Fleet,P1,shop,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/shop,Shop/Fleet,P1,shop,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/shop/fleet,Shop/Fleet,P1,shop,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/shop/equipment/:id,Shop/Fleet,P1,"pm,shop",no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/hr/login,Auth,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/sign-in,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/hr/forgot,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/reset/:token,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/change-password,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr,misc,P3,hr,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/hr/field-leadership,HR/Payroll,P0,"hr,field_leadership",YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/field-leadership-users,HR/Payroll,P0,"hr,field_leadership",YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/employee-accountability,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/time-verification,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/time-off,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/payroll-variance,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/training-records,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/driver-qualification,HR/Payroll,P0,"hr,driver",YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/driver-qualification/import,HR/Payroll,P0,"hr,driver",YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/daily-reports,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/daily-reports/:id,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/time-off/public/:token,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/field-leadership/portal/login,Auth,P0,field_leadership,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/field-leadership/portal/change-password,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/field-leadership/portal/dashboard,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/field-leadership/portal,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/field-leadership/portal/driver-qualification,Dispatch/Driver,P0,"driver,field_leadership",YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/safety-portal/login,Auth,P0,safety,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/safety-portal/forgot-password,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/reset/:token,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/change-password,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/fleet,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/corrective-actions,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/fire-extinguishers,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/fire-extinguishers/import,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/documents,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/training,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/incidents,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/audits,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/forms-records,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/reports,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/library,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/employees,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety-portal/digest,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/hr/safety-records,HR/Payroll,P0,"hr,safety",YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/dispatch-portal/login,Auth,P0,dispatch,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/leadership/login,Auth,P0,public_or_multi,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/leadership/legacy-login,Field Leadership,P1,public_or_multi,YES,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/dispatch-portal/forgot-password,Dispatch/Driver,P0,dispatch,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/dispatch-portal/reset/:token,Dispatch/Driver,P0,dispatch,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/dispatch-portal/change-password,Dispatch/Driver,P0,dispatch,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/dispatch-portal,Dispatch/Driver,P0,dispatch,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/dispatch-portal/board,Dispatch/Driver,P0,dispatch,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/dispatch-portal/fleet,Dispatch/Driver,P0,dispatch,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/dispatch-portal/driver-qualification,Dispatch/Driver,P0,"dispatch,driver",YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/training,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/training-hub,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/training/:track,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/training/:track/poster,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/training/:track/packet,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/admin/training-videos,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/deploy-readiness,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/ops-training,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/ops-training/:slug,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/dev/login,Auth,P0,public_or_multi,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/dev,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/inspections,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/inspect/:id,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/inspections/:id,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/meetings,Safety,P1,public_or_multi,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/meetings/:id,Safety,P1,public_or_multi,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/incidents,Safety,P1,public_or_multi,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/incidents/:id,Safety,P1,public_or_multi,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/daily,Daily Report,P0,public_or_multi,YES,YES,Operational survival — workflow halts,src/App.js,
frontend_route,-,/daily/:id,Daily Report,P0,public_or_multi,YES,YES,Operational survival — workflow halts,src/App.js,
frontend_route,-,/legal/terms,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/legal/privacy,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/tasks,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/document-expirations,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/hr/employees,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/employees/:id/accountability,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/hr/incidents,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/po-requests,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/project-health,PM,P1,public_or_multi,no,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/asset-transfers,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/access-denied,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/admin/audit,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/health,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/d/:token,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/driver,Dispatch/Driver,P0,driver,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/shift,Dispatch/Driver,P0,public_or_multi,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/field-leadership,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,*,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
