source_file,source_line,declared_route,owner,family,intended_audience,entry_path,navigation_source,role_requirements,intentionally_hidden,hidden_rationale,canonical_relationship,en_es_compliance,responsive_compliance,certification_evidence,governance_evidence
frontend/src/app/routing/AppRoutes.jsx,1232,/dev/login,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Developer footer link or direct internal route,Restricted internal access only,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared-auth certification: dev login route verified in EN/ES with responsive form behavior and no runtime defects.
frontend/src/app/routing/AppRoutes.jsx,1233,/dev,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Developer footer link or direct internal route,Restricted internal access only,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 3 shared/public certification: guarded developer-entry route verified to redirect cleanly to /dev/login.
frontend/src/app/routing/AppRoutes.jsx,1236,/inspections,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"Certified after PM-auth audit in ES at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route passed with no overflow or English chrome leaks."
frontend/src/app/routing/AppRoutes.jsx,1237,/inspect/:id,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 3 redirect certification: /inspect/:id redirects to canonical /admin/inspections/:id using verified fixture 88d8b18c-df01-455b-8614-3e590613ad4d.
frontend/src/app/routing/AppRoutes.jsx,1238,/inspections/:id,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 3 redirect certification: /inspections/:id redirects to canonical /admin/inspections/:id using a real inspection id with clean runtime.
frontend/src/app/routing/AppRoutes.jsx,1239,/meetings,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"Certified after PM-auth audit in ES at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route passed cleanly."
frontend/src/app/routing/AppRoutes.jsx,1240,/meetings/:id,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 3 redirect certification: public meeting detail alias redirects to canonical /admin/meetings/:id with correct auth gating.
frontend/src/app/routing/AppRoutes.jsx,1241,/incidents,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"Certified after admin-auth audit in ES at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route passed cleanly."
frontend/src/app/routing/AppRoutes.jsx,1242,/incidents/:id,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 3 redirect certification: public incident detail alias redirects to canonical /admin/incidents/:id with correct auth gating.
frontend/src/app/routing/AppRoutes.jsx,1243,/daily,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: auth-gated list alias,unauth → /pm/login; admin-auth → /admin/daily (browser proof 2026-08-01),Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,1244,/daily/:id,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: detail deep-link alias,/daily/:id → /admin/daily/:id (browser proof 2026-08-01),Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,1254,/safety-portal/meetings,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"Certified after shared Safety sidebar localization fix plus family re-audit at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route now renders governed Spanish chrome cleanly."
frontend/src/app/routing/AppRoutes.jsx,1255,/admin/daily-reports,Administration,Administration,Administrator / executive reviewer,Browser proof 2026-08-01: admin namespaced list alias,/admin/daily-reports → /admin/daily (browser proof 2026-08-01),Administrator / executive reviewer,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,1256,/admin/trench-safety-assets,Administration,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/admin/trench-safety-assets → /admin/trench-safety/assets (browser proof 2026-08-02),Administrator / executive reviewer,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 direct browser proof with seeded admin session: `/admin/trench-safety-assets` redirects cleanly to canonical `/admin/trench-safety/assets` and inherits the already certified admin shell.
frontend/src/app/routing/AppRoutes.jsx,1259,/legal/terms,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared/public certification: legal terms page verified as public legal content with expected no-toggle behavior and clean responsive layout.
frontend/src/app/routing/AppRoutes.jsx,1260,/legal/privacy,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared/public certification: legal privacy page verified as public legal content with expected no-toggle behavior and clean responsive layout.
frontend/src/app/routing/AppRoutes.jsx,1266,/tasks,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared/public certification: tasks hub passed EN/ES and responsive proof.
frontend/src/app/routing/AppRoutes.jsx,1268,/document-expirations,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared/public certification: document expirations consumer passed EN/ES and responsive proof.
frontend/src/app/routing/AppRoutes.jsx,1270,/hr/employees,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1272,/hr/employee-requests,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1275,/hr/employees/:id/accountability,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + deep-link proof (2026-08-03),Surface discovered from source/runtime inventory and still lacks direct runtime proof.
frontend/src/app/routing/AppRoutes.jsx,1280,/hr/employees/:id/thread,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + deep-link proof (2026-08-03),Surface discovered from source/runtime inventory and still lacks direct runtime proof.
frontend/src/app/routing/AppRoutes.jsx,1282,/hr/employees/:empId/profile,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + deep-link proof (2026-08-03),Surface discovered from source/runtime inventory and still lacks direct runtime proof.
frontend/src/app/routing/AppRoutes.jsx,1284,/hr/historical-records/intake,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1285,/hr/historical-records/queue,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1287,/hr/historical-records/batches,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1288,/hr/historical-records/batches/:batchId,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,YES,Surface is discoverable in routing and now has preview-safe runtime proof.,PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED fixture-backed HR batch detail + shell proof (2026-08-05),"2026-08-05 recertification: iteration_141 verified `/hr/historical-records/batches/186c5aff-7b3f-447d-95fa-0a0a3e5d87fc` with HR auth, and the page was rebuilt onto the standard HR shell."
frontend/src/app/routing/AppRoutes.jsx,1290,/hr/incidents,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1292,/po-requests,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared/public certification: PO requests consumer passed EN/ES and responsive proof.
frontend/src/app/routing/AppRoutes.jsx,1295,/project-health,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared/public certification: project health consumer passed EN/ES and responsive proof.
frontend/src/app/routing/AppRoutes.jsx,1299,/asset-transfers,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared/public certification: asset transfers consumer passed EN/ES and responsive proof.
frontend/src/app/routing/AppRoutes.jsx,1303,/access-denied,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared/public certification: access-denied route verified as correct guarded error surface with stable responsive layout.
frontend/src/app/routing/AppRoutes.jsx,1311,/admin/audit,Administration,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/admin/audit → /admin/audit-log (browser proof 2026-08-02),Administrator / executive reviewer,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Browser redirect proof captured 2026-08-02; canonical target verified.
frontend/src/app/routing/AppRoutes.jsx,1312,/admin/health,Administration,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/admin/health → /admin/system-health (browser proof 2026-08-02),Administrator / executive reviewer,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Browser redirect proof captured 2026-08-02; canonical target verified.
frontend/src/app/routing/AppRoutes.jsx,1314,/d/:token,Field Operations,Field Operations,Field operator / public field user,Token or email handoff,Token or email workflow,Field operator / public field user,YES,"Surface is meant to open from a tokenized email, QR, or continuity link instead of global navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED token + EN/ES + responsive proof (2026-08-02),"2026-08-02 Level 2 auth/deep-link certification: invalid-token state now supports EN/ES toggle, passes responsive proof (390/430/1440), and shows localized single-use expiry messaging."
frontend/src/app/routing/AppRoutes.jsx,1315,/driver,Field Operations,Field Operations,Field operator / public field user,Discovery path pending explicit click-proof,Path proof pending,Field operator / public field user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED auth-guard redirect proof (2026-08-02),2026-08-02 Level 2 auth-guard certification: route correctly redirects unauthenticated drivers into the canonical /shift flow with clean runtime behavior.
frontend/src/app/routing/AppRoutes.jsx,1319,/shift,Field Operations,Field Operations,Field operator / public field user,Discovery path pending explicit click-proof,Path proof pending,Field operator / public field user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED field-entry + EN/ES + responsive proof (2026-08-02),"Certified after direct screenshot proof at 1440 + 390 (`20260802_151534`, `20260802_151821`); shift-start flow now holds governed Spanish copy and responsive layout cleanly."
frontend/src/app/routing/AppRoutes.jsx,1320,/field-leadership,Field Leadership,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,Field Leadership / admin reviewer,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"Certified after foreman-auth audit in ES at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route passed cleanly."
frontend/src/app/routing/AppRoutes.jsx,1323,/odr/new,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-shell + load proof (2026-08-05),2026-08-05 shared/public recertification: daily work record create route verified inside the shared platform shell with construction-first title and successful preview load.
frontend/src/app/routing/AppRoutes.jsx,1324,/odr/center,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-shell + load proof (2026-08-05),2026-08-05 shared/public recertification: daily work record center verified inside the shared platform shell with updated operator wording and successful preview load.
frontend/src/app/routing/AppRoutes.jsx,1325,/pm/odr,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1326,/odr/public/:doc_id,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Bounded public workflow,Public / Shared,YES,"Surface is meant to open from a bounded public workflow, not from the authenticated navigation tree.",PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,CERTIFIED public shell + invalid-record proof (2026-08-05),2026-08-05 shared/public recertification: public daily work record viewer now uses the branded public shell and handles invalid record ids with clean user-facing messaging.
frontend/src/app/routing/AppRoutes.jsx,1327,/odr/:id/done,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 3 shared/public certification: ODR completion/outcome route renders cleanly regardless of stale or invalid id state.
frontend/src/app/routing/AppRoutes.jsx,1328,/odr/:id,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 3 shared/public certification: ODR detail route verified to handle invalid ids gracefully with no runtime defect.
frontend/src/app/routing/AppRoutes.jsx,1332,/operational-records,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-shell + language + load proof (2026-08-05),2026-08-05 shared/public recertification: operational records route verified inside the platform shell with updated operator wording and successful preview load.
frontend/src/app/routing/AppRoutes.jsx,1335,/operations-actions,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared/public certification: operations actions hub passed EN/ES and responsive proof after route-specific translation cleanup.
frontend/src/app/routing/AppRoutes.jsx,1336,/operations-actions/new,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 1 shared/public certification: operations action create surface passed EN/ES and responsive proof after route-specific translation cleanup.
frontend/src/app/routing/AppRoutes.jsx,1337,/operations-actions/:id,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"2026-08-02 Level 2 shared/public certification: operations action detail opened from list route /operations-actions/9c042f14d1ec4a208355ac43c3bcf6ff and passed EN/ES, 390/1920 responsive proof, and runtime checks."
frontend/src/app/routing/AppRoutes.jsx,1351,/_internal/design-system,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Developer-only direct route,Restricted internal access only,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,PENDING,2026-08-02 exact blocker: redirects to /dev/login and shows developer access disabled in this preview environment.
frontend/src/app/routing/AppRoutes.jsx,1352,/_internal/pm-v2-preview,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Developer-only direct route,Restricted internal access only,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,PENDING,2026-08-02 exact blocker: redirects to /dev/login and shows developer access disabled in this preview environment.
frontend/src/app/routing/AppRoutes.jsx,1353,/_internal/hr-v2-preview,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Developer-only direct route,Restricted internal access only,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,PENDING,2026-08-02 exact blocker: redirects to /dev/login and shows developer access disabled in this preview environment.
frontend/src/app/routing/AppRoutes.jsx,1354,/_internal/v2-index,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Developer-only direct route,Restricted internal access only,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,PENDING,2026-08-02 exact blocker: redirects to /dev/login and shows developer access disabled in this preview environment.
frontend/src/app/routing/AppRoutes.jsx,1355,/_internal/v2-compare/:portal,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Developer-only direct route,Restricted internal access only,Public / Shared,YES,"Restricted diagnostic or preview surface; it exists for internal support, readiness, or development work rather than operator navigation.",PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,PENDING,2026-08-02 exact blocker: redirects to /dev/login and shows developer access disabled in this preview environment.
frontend/src/app/routing/AppRoutes.jsx,1358,/daily-report/v2,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily-report/v2 → /daily/submit (browser proof 2026-08-01),Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,1359,/daily/v1,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily/v1 → /daily/submit (browser proof 2026-08-01),Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,1360,/daily/v2,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily/v2 → /daily/submit (browser proof 2026-08-01),Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,1361,/daily/v3,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily/v3 → /daily/submit (browser proof 2026-08-01),Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,1362,/daily-report/v1,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily-report/v1 → /daily/submit (browser proof 2026-08-01),Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,1363,/daily-report/v3,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Browser proof 2026-08-01: legacy printed/bookmarked alias,/daily-report/v3 → /daily/submit (browser proof 2026-08-01),Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Alias/redirect proven by canonical browser evidence and source redirect mapping.
frontend/src/app/routing/AppRoutes.jsx,1364,/pm/operational-intelligence,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1366,/admin/ods-intelligence,Administration,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/admin/ods-intelligence → /admin/operational-intelligence (browser proof 2026-08-02),Administrator / executive reviewer,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,Browser redirect proof captured 2026-08-02; canonical target verified.
frontend/src/app/routing/AppRoutes.jsx,1369,/executive/ods-intelligence,Administration,Administration,Administrator / executive reviewer,Browser redirect proof 2026-08-02,/executive/ods-intelligence → /admin/operational-intelligence (browser proof 2026-08-02),Administrator / executive reviewer,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 direct browser proof with seeded admin session: `/executive/ods-intelligence` redirects cleanly to canonical `/admin/operational-intelligence` and inherits the already certified admin shell.
