loc,route,label,class,concept,owner,disposition
frontend/src/pages/ViewEquipmentInspection.jsx:219,ViewEquipmentInspection,"<KV label=""Operator"" value={sanitizeOperatorReference(format",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewEquipmentInspection.jsx:220,ViewEquipmentInspection,"<KV label=""Date / Time"" value={`${data.inspection_date} ${da",EXCLUDED_NON_KPI,on_time_rate,excluded (SectionTimeline false-match),EXCLUDED_NON_KPI
frontend/src/pages/ViewEquipmentInspection.jsx:227,ViewEquipmentInspection,"<KV label=""Type"" value={data.equipment_type} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewEquipmentInspection.jsx:228,ViewEquipmentInspection,"<KV label=""Unit"" value={data.equipment_unit} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewEquipmentInspection.jsx:229,ViewEquipmentInspection,"<KV label=""Make"" value={data.equipment_make} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewEquipmentInspection.jsx:230,ViewEquipmentInspection,"<KV label=""Model"" value={data.equipment_model} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewEquipmentInspection.jsx:231,ViewEquipmentInspection,"<KV label=""Serial #"" value={data.equipment_serial} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewEquipmentInspection.jsx:232,ViewEquipmentInspection,"<KV label=""Hour Meter / Odometer"" value={data.hour_meter || ",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewEquipmentInspection.jsx:241,ViewEquipmentInspection,view-pass-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/ViewEquipmentInspection.jsx:245,ViewEquipmentInspection,view-fail-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/ViewEquipmentInspection.jsx:249,ViewEquipmentInspection,view-na-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/ViewEquipmentInspection.jsx:331,ViewEquipmentInspection,"<KV label=""Deficiencies"" value={data.deficiency_notes} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewEquipmentInspection.jsx:332,ViewEquipmentInspection,"<KV label=""Corrective Actions"" value={data.corrective_action",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:471,ViewIncident,"<KV label={t(""Project Name"")} value={sanitizeOperatorReferen",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:472,ViewIncident,"<KV label={t(""Project Number"")} value={sanitizeOperatorProje",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:504,ViewIncident,<KV,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:508,ViewIncident,"<KV label={t(""Incident Time"")} value={data.incident_time} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:513,ViewIncident,"<KV label={t(""Reported By"")} value={data.reported_by} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:514,ViewIncident,"<KV label={t(""Supervisor"")} value={data.supervisor_name} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:520,ViewIncident,"<KV label={t(""Incident Type"")} value={data.incident_type} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:521,ViewIncident,"<KV label={t(""Severity"")} value={sev.label} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:522,ViewIncident,"<KV label={t(""OSHA Recordable"")} value={data.osha_recordable",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:523,ViewIncident,"<KV label={t(""Work Stopped"")} value={data.work_stopped} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:530,ViewIncident,"<KV label={t(""Name"")} value={data.person_name} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:531,ViewIncident,"<KV label={t(""Role / Trade"")} value={data.person_role} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:532,ViewIncident,"<KV label={t(""Employer"")} value={data.person_employer} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:537,ViewIncident,"<KV label={t(""Body Part"")} value={data.body_part} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:538,ViewIncident,"<KV label={t(""Injury Nature"")} value={data.injury_nature} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:544,ViewIncident,"<KV label={t(""Medical Facility"")} value={data.medical_facili",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:545,ViewIncident,"<KV label={t(""Sent Home / Off Site"")} value={data.sent_home}",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:552,ViewIncident,"<KV label={t(""Description"")} value={data.description} full /",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:553,ViewIncident,"<KV label={t(""Immediate Cause"")} value={data.immediate_cause",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:582,ViewIncident,"<KV label={t(""Notes"")} value={data.root_cause_notes} full />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:630,ViewIncident,"<KV label={t(""Responsible Party"")} value={data.responsible_p",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:679,ViewIncident,"<KV label={t(""Safety Manager"")} value={data.notified_safety_",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:680,ViewIncident,"<KV label={t(""Project Manager"")} value={data.notified_pm} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:681,ViewIncident,"<KV label={t(""General Contractor"")} value={data.notified_gc}",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:682,ViewIncident,"<KV label={t(""Owner / Agency"")} value={data.notified_owner} ",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:683,ViewIncident,"<KV label={t(""OSHA"")} value={data.notified_osha} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewIncident.jsx:684,ViewIncident,"<KV label={t(""Other"")} value={data.notified_other} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:305,ViewInspection,"<KV label={t(""Project Name"")} value={sanitizeOperatorReferen",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:306,ViewInspection,"<KV label={t(""Project Number"")} value={sanitizeOperatorProje",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:340,ViewInspection,"<KV label={t(""Date"")} value={formatDateLong(data.inspection_",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:341,ViewInspection,"<KV label={t(""Time"")} value={data.inspection_time} />",EXCLUDED_NON_KPI,on_time_rate,excluded (SectionTimeline false-match),EXCLUDED_NON_KPI
frontend/src/pages/ViewInspection.jsx:342,ViewInspection,"<KV label={t(""Operation"")} value={data.operation} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:343,ViewInspection,"<KV label={t(""Inspector"")} value={data.inspector_name} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:344,ViewInspection,"<KV label={t(""Foreman / Supervisor"")} value={data.foreman_na",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:345,ViewInspection,"<KV label={t(""Crew / Personnel"")} value={data.crew_personnel",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:346,ViewInspection,"<KV label={t(""Subcontractors"")} value={data.subcontractors} ",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:347,ViewInspection,"<KV label={t(""Weather Conditions"")} value={data.weather_cond",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:411,ViewInspection,"<KV label={t(""Hazards Observed"")} value={data.hazards_observ",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:412,ViewInspection,"<KV label={t(""Stop Work Issued"")} value={data.stop_work_issu",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:413,ViewInspection,"<KV label={t(""Corrected On Site"")} value={data.corrected_on_",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewInspection.jsx:415,ViewInspection,"<KV label={t(""Responsible Party"")} value={data.responsible_p",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:235,ViewMeeting,"<KV label={t(""Project Name"")} value={sanitizeOperatorReferen",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:236,ViewMeeting,"<KV label={t(""Project Number"")} value={sanitizeOperatorProje",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:266,ViewMeeting,"<KV label={t(""Date"")} value={formatDateLong(data.meeting_dat",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:267,ViewMeeting,"<KV label={t(""Time"")} value={data.meeting_time} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:268,ViewMeeting,"<KV label={t(""Conducted By"")} value={data.conducted_by} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:269,ViewMeeting,"<KV label={t(""Category"")} value={t(data.topic_category)} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:272,ViewMeeting,"<KV label={t(""Crew Size"")} value={String(data.crew_size)} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:274,ViewMeeting,"{data.shift && <KV label={t(""Shift"")} value={data.shift} />}",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:276,ViewMeeting,<KV,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:302,ViewMeeting,"<KV label={t(""Topic / Subject"")} value={data.topic} full />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:303,ViewMeeting,"<KV label={t(""Hazards Reviewed"")} value={data.hazards_review",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:315,ViewMeeting,return <KV label={labelText} value={data.discussion_notes} f,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:344,ViewMeeting,"<KV label={t(""References Cited"")} value={data.references_cit",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewMeeting.jsx:345,ViewMeeting,"<KV label={t(""Action Items / Follow-Up"")} value={data.action",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/ViewSafetyForm.jsx:344,ViewSafetyForm,view-safety-form-total,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminAIConfiguration.jsx:300,AdminAIConfiguration,admin-ai-system-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminAIConfiguration.jsx:646,AdminAIConfiguration,admin-ai-health,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAIConfiguration.jsx:659,AdminAIConfiguration,admin-ai-health-refresh,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAIConfiguration.jsx:672,AdminAIConfiguration,admin-ai-health-banner,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAnalytics.jsx:146,AdminAnalytics,analytics-kpis,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAnalytics.jsx:254,AdminAnalytics,analytics-sink-health,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetAdmin.jsx:52,AdminAssetAdmin,asset-admin-status-pill,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminAssetAdmin.jsx:199,AdminAssetAdmin,<Stat,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:158,AdminAssetMapping,"<Stat l=""Current Trust"" v={`${impact.current.trust_score_pct",KPI_CONCEPT,health_score,lib.trust_score(+distinct),RECONCILED_KPI
frontend/src/pages/admin/AdminAssetMapping.jsx:159,AdminAssetMapping,"<Stat l=""Potential Trust"" v={`${impact.potential.trust_score",KPI_CONCEPT,health_score,lib.trust_score(+distinct),RECONCILED_KPI
frontend/src/pages/admin/AdminAssetMapping.jsx:160,AdminAssetMapping,"<Stat l=""HIGH Matches Waiting"" v={impact.actions.high_confid",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:161,AdminAssetMapping,"<Stat l=""Est. Dispatches Impacted"" v={impact.actions.estimat",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:162,AdminAssetMapping,"<Stat l=""Est. Assets Confirmed"" v={impact.actions.estimated_",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:163,AdminAssetMapping,"<Stat l=""Coverage %"" v={`${impact.current.coverage_pct}%`} t",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:164,AdminAssetMapping,"<Stat l=""Mapped Assets"" v={impact.current.mapped_assets} tes",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:165,AdminAssetMapping,"<Stat l=""Unmapped Assets"" v={impact.current.unmapped_assets}",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:177,AdminAssetMapping,"<KV l=""Coverage"" v={`${impact.current.coverage_pct}%`} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:178,AdminAssetMapping,"<KV l=""Trust"" v={`${impact.current.trust_score_pct}%`} />",KPI_CONCEPT,health_score,lib.trust_score(+distinct),RECONCILED_KPI
frontend/src/pages/admin/AdminAssetMapping.jsx:179,AdminAssetMapping,"<KV l=""Mapped"" v={impact.current.mapped_assets} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:185,AdminAssetMapping,"<KV l=""Coverage"" v={`${impact.potential.coverage_pct}%`} acc",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:186,AdminAssetMapping,"<KV l=""Trust"" v={`${impact.potential.trust_score_pct}%`} acc",KPI_CONCEPT,health_score,lib.trust_score(+distinct),RECONCILED_KPI
frontend/src/pages/admin/AdminAssetMapping.jsx:187,AdminAssetMapping,"<KV l=""Mapped"" v={impact.potential.mapped_assets} accent />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:364,AdminAssetMapping,"<Stat l=""Projects Verified"" v={exec.projects_verified} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:365,AdminAssetMapping,"<Stat l=""Projects Pending"" v={exec.projects_pending} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:366,AdminAssetMapping,"<Stat l=""Mapped Assets"" v={exec.mapped_assets} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:367,AdminAssetMapping,"<Stat l=""Unmapped Assets"" v={exec.unmapped_assets} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:368,AdminAssetMapping,"<Stat l=""Trust Score"" v={`${exec.trust_score_pct}%`} />",KPI_CONCEPT,health_score,lib.trust_score(+distinct),RECONCILED_KPI
frontend/src/pages/admin/AdminAssetMapping.jsx:369,AdminAssetMapping,"<Stat l=""Potential Trust"" v={`${exec.potential_trust_score_p",KPI_CONCEPT,health_score,lib.trust_score(+distinct),RECONCILED_KPI
frontend/src/pages/admin/AdminAssetMapping.jsx:370,AdminAssetMapping,"<Stat l=""Coverage"" v={`${exec.coverage_pct}%`} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetMapping.jsx:371,AdminAssetMapping,"<Stat l=""Top Risk"" v={(exec.highest_risk_gaps || [])[0]?.tru",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetSpineHealth.jsx:143,AdminAssetSpineHealth,asset-spine-health-page,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminAssetSpineHealth.jsx:177,AdminAssetSpineHealth,<Stat,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminCommandCenter.jsx:144,AdminCommandCenter,cc-drill-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminComplianceFindings.jsx:159,AdminComplianceFindings,admin-compliance-findings,KPI_CONCEPT,compliance_rate,kpi_percent_complete.compliance_rate,RECONCILED_KPI
frontend/src/pages/admin/AdminComplianceFindings.jsx:200,AdminComplianceFindings,findings-filter-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminDispatch.jsx:77,AdminDispatch,dp-tab-utilization,KPI_CONCEPT,utilization,kpi_percent_complete.utilization_percent/storage_capacity_truth,RECONCILED_KPI
frontend/src/pages/admin/AdminDispatch.jsx:205,AdminDispatch,dp-utilization,KPI_CONCEPT,utilization,kpi_percent_complete.utilization_percent/storage_capacity_truth,RECONCILED_KPI
frontend/src/pages/admin/AdminDispatch.jsx:220,AdminDispatch,util-search,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminDispatch.jsx:238,AdminDispatch,util-table,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminGeofenceReconciliation.jsx:212,AdminGeofenceReconciliation,recon-counts,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminGovernance.jsx:242,AdminGovernance,gov-score-banner,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminGovernance.jsx:247,AdminGovernance,gov-score-value,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminGovernance.jsx:254,AdminGovernance,gov-health-label,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminGovernance.jsx:262,AdminGovernance,gov-total-open,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminGovernance.jsx:355,AdminGovernance,gov-status-loading,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminGovernance.jsx:359,AdminGovernance,gov-status-strip,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminGovernanceHierarchyFoundation.jsx:400,AdminGovernanceHierarchyFoundation,hierarchy-toggle-status-button,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminGovernanceOperationalIntelligence.jsx:154,AdminGovernanceOperationalIntelligence,admin-governance-operational-intelligence-backfill-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminGovernanceProjectBudgetAuthority.jsx:229,AdminGovernanceProjectBudgetAuthority,admin-project-budget-review-count-badge,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminGovernanceProjectBudgetAuthority.jsx:317,AdminGovernanceProjectBudgetAuthority,admin-project-budget-imports-count-badge,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminGovernanceProjectControlsAuthority.jsx:163,AdminGovernanceProjectControlsAuthority,admin-project-controls-work-type-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminGovernanceProjectControlsAuthority.jsx:201,AdminGovernanceProjectControlsAuthority,admin-project-controls-review-count,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminGovernanceProjectScheduleAuthority.jsx:237,AdminGovernanceProjectScheduleAuthority,admin-project-schedule-review-count-badge,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminGovernanceProjectScheduleAuthority.jsx:262,AdminGovernanceProjectScheduleAuthority,admin-project-schedule-actuals-count-badge,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminGovernanceProjectScheduleAuthority.jsx:365,AdminGovernanceProjectScheduleAuthority,admin-project-schedule-imports-count-badge,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminIntegrationCenter.jsx:170,AdminIntegrationCenter,"<Stat label=""Records mapped"" value={p.records_mapped} />",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminIntegrationCenter.jsx:171,AdminIntegrationCenter,"<Stat label=""Last sync"" value={p.last_sync_at ? p.last_sync_",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminIntegrationCenter.jsx:172,AdminIntegrationCenter,"<Stat label=""Last success"" value={p.last_successful_sync_at ",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminIntegrationCenter.jsx:173,AdminIntegrationCenter,"<Stat label=""Last failure"" value={p.last_failed_sync_at ? p.",OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminIntegrationCenter.jsx:1402,AdminIntegrationCenter,ic-geofence-status,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminJhaAcknowledgements.jsx:116,AdminJhaAcknowledgements,admin-jha-acks-compliance,KPI_CONCEPT,compliance_rate,kpi_percent_complete.compliance_rate,RECONCILED_KPI
frontend/src/pages/admin/AdminJhaAcknowledgements.jsx:141,AdminJhaAcknowledgements,admin-jha-acks-compliance-table,KPI_CONCEPT,compliance_rate,kpi_percent_complete.compliance_rate,RECONCILED_KPI
frontend/src/pages/admin/AdminMfa.jsx:160,AdminMfa,mfa-status-panel,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminMfa.jsx:178,AdminMfa,mfa-status-badge,STATUS_BAND,status,Wave-2 status vocab (TC-0002),GOVERNED_STATUS
frontend/src/pages/admin/AdminOS.jsx:980,AdminOS,admin-os-count-healthy,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOS.jsx:986,AdminOS,admin-os-count-warning,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOS.jsx:992,AdminOS,admin-os-count-critical,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOS.jsx:998,AdminOS,admin-os-count-wiring,POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOS.jsx:1004,AdminOS,admin-os-kpi-row,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalIntelligence.jsx:63,AdminOperationalIntelligence,oi-score-chip,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalIntelligence.jsx:111,AdminOperationalIntelligence,oi-cockpit-top-strip,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalIntelligence.jsx:478,AdminOperationalIntelligence,oi-cockpit-loading,OPEN_NEEDS_PROOF,unknown,,OPEN_NEEDS_PROOF
frontend/src/pages/admin/AdminOperationalIntelligenceRecipients.jsx:62,AdminOperationalIntelligenceRecipients,"<Stat label=""Total recipients""   value={totals.total} testid",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
frontend/src/pages/admin/AdminOperationalIntelligenceRecipients.jsx:63,AdminOperationalIntelligenceRecipients,"<Stat label=""Active""             value={totals.active}   ton",POPULATION_COUNT,population,Wave-4 count/total (GD-0013/14/15),GOVERNED_POPULATION
