loc,route,label,disposition,concept_or_reason,owner
frontend/src/pages/shop/FuelLubeVisitDetail.jsx:65,FuelLubeVisitDetail,fuel-lube-detail-header,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/FuelLubeVisitForm.jsx:279,FuelLubeVisitForm,fuel-lube-visit-form-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/FuelLubeVisitForm.jsx:295,FuelLubeVisitForm,fuel-lube-visit-form-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/FuelLubeVisitForm.jsx:299,FuelLubeVisitForm,fuel-lube-visit-form-header,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/FuelLubeVisitForm.jsx:381,FuelLubeVisitForm,fuel-lube-visit-form-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/FuelLubeVisitForm.jsx:393,FuelLubeVisitForm,fuel-lube-visit-form-footer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/FuelLubeVisitRecords.jsx:74,FuelLubeVisitRecords,fuel-lube-records-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/FuelLubeVisitRecords.jsx:98,FuelLubeVisitRecords,fuel-lube-records-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/FuelLubeVisitRecords.jsx:123,FuelLubeVisitRecords,fuel-lube-records-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/FuelLubeVisitRecords.jsx:130,FuelLubeVisitRecords,fuel-lube-records-count,DIRECT_FACT,inline_length_or_count,inline .length/.count of rendered data
frontend/src/pages/shop/FuelLubeVisitRecords.jsx:134,FuelLubeVisitRecords,fuel-lube-records-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/FuelLubeVisitRecords.jsx:137,FuelLubeVisitRecords,fuel-lube-records-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmDashboard.jsx:70,PmDashboard,pm-dashboard-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmDashboard.jsx:92,PmDashboard,pm-dashboard-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmDashboard.jsx:153,PmDashboard,pm-dashboard-due-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmDashboard.jsx:164,PmDashboard,pm-dashboard-rts-note,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmSchedules.jsx:101,PmSchedules,pm-schedules-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmSchedules.jsx:106,PmSchedules,pm-schedules-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmSchedules.jsx:109,PmSchedules,pm-schedules-form,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmSchedules.jsx:158,PmSchedules,pm-schedules-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmSchedules.jsx:164,PmSchedules,pm-schedules-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmSchedules.jsx:176,PmSchedules,pm-schedules-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmTemplates.jsx:92,PmTemplates,pm-templates-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmTemplates.jsx:97,PmTemplates,pm-templates-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmTemplates.jsx:100,PmTemplates,pm-templates-form,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmTemplates.jsx:146,PmTemplates,pm-templates-input-description,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmTemplates.jsx:191,PmTemplates,pm-templates-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmTemplates.jsx:197,PmTemplates,pm-templates-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmTemplates.jsx:207,PmTemplates,pm-templates-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:58,PmWorkOrders,pm-work-orders-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:63,PmWorkOrders,pm-work-orders-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:64,PmWorkOrders,pm-work-orders-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:128,PmWorkOrders,pm-work-order-detail-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:147,PmWorkOrders,pm-work-order-detail-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:149,PmWorkOrders,pm-work-order-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/pages/shop/PmWorkOrders.jsx:159,PmWorkOrders,pm-assign-form,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:170,PmWorkOrders,pm-assign-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:217,PmWorkOrders,pm-complete-form,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:248,PmWorkOrders,pm-complete-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:260,PmWorkOrders,pm-review-form,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:282,PmWorkOrders,pm-review-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/PmWorkOrders.jsx:311,PmWorkOrders,pm-work-order-rts-note,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:83,ServiceTruckReconciliationDetail,strr-detail-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:91,ServiceTruckReconciliationDetail,strr-detail-back,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:93,ServiceTruckReconciliationDetail,strr-detail-print,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:98,ServiceTruckReconciliationDetail,strr-detail-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:102,ServiceTruckReconciliationDetail,strr-detail-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:106,ServiceTruckReconciliationDetail,strr-detail-header,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:112,ServiceTruckReconciliationDetail,strr-detail-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:193,ServiceTruckReconciliationDetail,strr-detail-review-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationDetail.jsx:196,ServiceTruckReconciliationDetail,strr-detail-review-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationForm.jsx:190,ServiceTruckReconciliationForm,strr-form-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationForm.jsx:197,ServiceTruckReconciliationForm,strr-form-mode-toggle,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationForm.jsx:211,ServiceTruckReconciliationForm,strr-form-date-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationForm.jsx:215,ServiceTruckReconciliationForm,strr-form-truck-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationForm.jsx:225,ServiceTruckReconciliationForm,strr-form-tech-id-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationForm.jsx:229,ServiceTruckReconciliationForm,strr-form-tech-name-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationForm.jsx:234,ServiceTruckReconciliationForm,strr-form-rec-id-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationForm.jsx:255,ServiceTruckReconciliationForm,strr-form-notes-label,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationForm.jsx:261,ServiceTruckReconciliationForm,strr-form-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationForm.jsx:273,ServiceTruckReconciliationForm,strr-form-submit-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationForm.jsx:278,ServiceTruckReconciliationForm,strr-form-records-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationRecords.jsx:83,ServiceTruckReconciliationRecords,strr-list-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationRecords.jsx:107,ServiceTruckReconciliationRecords,strr-list-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationRecords.jsx:126,ServiceTruckReconciliationRecords,strr-list-filter-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/pages/shop/ServiceTruckReconciliationRecords.jsx:136,ServiceTruckReconciliationRecords,strr-list-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationRecords.jsx:143,ServiceTruckReconciliationRecords,strr-list-count,DIRECT_FACT,inline_length_or_count,inline .length/.count of rendered data
frontend/src/pages/shop/ServiceTruckReconciliationRecords.jsx:147,ServiceTruckReconciliationRecords,strr-list-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ServiceTruckReconciliationRecords.jsx:150,ServiceTruckReconciliationRecords,strr-list-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopAssetCare.jsx:72,ShopAssetCare,asset-care-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopAssetCare.jsx:95,ShopAssetCare,ac-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopAssetCare.jsx:114,ShopAssetCare,ac-quick-actions,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopAssetCare.jsx:137,ShopAssetCare,ac-alerts-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopAssetCare.jsx:184,ShopAssetCare,ac-readiness-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopManagerQueue.jsx:273,ShopManagerQueue,shop-manager-queue-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopManagerQueue.jsx:283,ShopManagerQueue,shop-manager-queue-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopManagerQueue.jsx:292,ShopManagerQueue,shop-manager-queue-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopManagerQueue.jsx:329,ShopManagerQueue,shop-manager-queue-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopManagerQueue.jsx:334,ShopManagerQueue,shop-manager-queue-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopMyAssignments.jsx:188,ShopMyAssignments,shop-my-assignments-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopMyAssignments.jsx:198,ShopMyAssignments,shop-my-assignments-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopMyAssignments.jsx:207,ShopMyAssignments,shop-my-assignments-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopMyAssignments.jsx:221,ShopMyAssignments,shop-my-assignments-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopMyAssignments.jsx:235,ShopMyAssignments,shop-my-assignments-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopTrenchSafetyRepairs.jsx:76,ShopTrenchSafetyRepairs,shop-trench-repairs-header,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopTrenchSafetyRepairs.jsx:105,ShopTrenchSafetyRepairs,repair-queue-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopTrenchSafetyRepairs.jsx:109,ShopTrenchSafetyRepairs,repair-queue-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopTrenchSafetyRepairs.jsx:111,ShopTrenchSafetyRepairs,repair-queue-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/ShopTrenchSafetyRepairs.jsx:122,ShopTrenchSafetyRepairs,repair-queue-coaching,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/UnitHistoryLanding.jsx:72,UnitHistoryLanding,unit-history-landing-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/UnitHistoryLanding.jsx:84,UnitHistoryLanding,unit-history-landing-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/UnitHistoryLanding.jsx:92,UnitHistoryLanding,unit-history-landing-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/UnitHistoryLanding.jsx:110,UnitHistoryLanding,unit-history-landing-recent-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/UnitHistoryLanding.jsx:133,UnitHistoryLanding,unit-history-landing-footer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/UnitHistoryTimeline.jsx:298,UnitHistoryTimeline,unit-history-timeline-root,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/UnitHistoryTimeline.jsx:313,UnitHistoryTimeline,unit-history-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/UnitHistoryTimeline.jsx:367,UnitHistoryTimeline,unit-history-event-count,DIRECT_FACT,inline_length_or_count,inline .length/.count of rendered data
frontend/src/pages/shop/UnitHistoryTimeline.jsx:375,UnitHistoryTimeline,unit-history-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/UnitHistoryTimeline.jsx:382,UnitHistoryTimeline,unit-history-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/UnitHistoryTimeline.jsx:387,UnitHistoryTimeline,unit-history-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/shop/UnitHistoryTimeline.jsx:427,UnitHistoryTimeline,unit-history-doctrine-footer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/CertificateVerify.jsx:62,CertificateVerify,cert-verify-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/CertificateVerify.jsx:69,CertificateVerify,cert-verify-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/ExternalCarrierInvite.jsx:61,ExternalCarrierInvite,carrier-invite-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/ExternalCarrierInvite.jsx:139,ExternalCarrierInvite,carrier-invite-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/ExternalCarrierInvite.jsx:227,ExternalCarrierInvite,carrier-invite-orientation-note,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/ExternalCarrierInvite.jsx:276,ExternalCarrierInvite,carrier-portal-back,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/ExternalCarrierInvite.jsx:332,ExternalCarrierInvite,step-3-submit,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/MissionControl.jsx:283,MissionControl,mc-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/MissionControl.jsx:293,MissionControl,mc-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/MissionControl.jsx:464,MissionControl,mc-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationAcademy.jsx:133,TransportationAcademy,transportation-academy-page,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationAcademy.jsx:142,TransportationAcademy,academy-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationAcademy.jsx:177,TransportationAcademy,academy-in-development-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationAcademy.jsx:228,TransportationAcademy,academy-detail-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationAcademy.jsx:241,TransportationAcademy,academy-detail-back,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationAcademy.jsx:268,TransportationAcademy,academy-detail-prev,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationAcademy.jsx:281,TransportationAcademy,academy-detail-next,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationApp.jsx:70,TransportationApp,admin-transportation-page,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationApp.jsx:71,TransportationApp,txops-mission-banner,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationSearch.jsx:147,TransportationSearch,txops-search,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationSearch.jsx:154,TransportationSearch,txops-search-input,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationSearch.jsx:164,TransportationSearch,txops-search-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationSearch.jsx:178,TransportationSearch,txops-search-shortcut-hint,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationSearch.jsx:188,TransportationSearch,txops-search-drawer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationSearch.jsx:193,TransportationSearch,txops-search-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationSearch.jsx:200,TransportationSearch,txops-search-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationWorkspaceShell.jsx:55,TransportationWorkspaceShell,txops-header-title,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationWorkspaceShell.jsx:66,TransportationWorkspaceShell,txops-header-actions,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationWorkspaceShell.jsx:317,TransportationWorkspaceShell,txops-rail-entity-banner,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationWorkspaceShell.jsx:325,TransportationWorkspaceShell,txops-rail-entity-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationWorkspaceShell.jsx:332,TransportationWorkspaceShell,txops-rail-entity-subtitle,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationWorkspaceShell.jsx:456,TransportationWorkspaceShell,txops-rail-audit-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/TransportationWorkspaceShell.jsx:494,TransportationWorkspaceShell,txops-workspace-shell,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_command_queue.jsx:104,_command_queue,tx-cq-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_command_queue.jsx:108,_command_queue,tx-cq-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_command_queue.jsx:226,_command_queue,tx-cq-health-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_command_queue.jsx:346,_command_queue,tx-cq-forecast-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_command_queue.jsx:636,_command_queue,tx-cq-digest-preview-toggle,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_dispatch_bridge.jsx:86,_dispatch_bridge,txops-dispatch-bridge-note,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:134,_intelligence,tx-intel-exec-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:136,_intelligence,tx-intel-exec-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:188,_intelligence,tx-intel-exec-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:502,_intelligence,tx-intel-learning-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:504,_intelligence,tx-intel-learning-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:528,_intelligence,tx-intel-learning-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:750,_intelligence,tx-intel-cleanup-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:751,_intelligence,tx-intel-cleanup-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:752,_intelligence,tx-intel-cleanup-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:780,_intelligence,tx-intel-cleanup-top-title,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:864,_intelligence,tx-intel-cleanup-affected-drawer,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:870,_intelligence,tx-intel-cleanup-detail-title,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:878,_intelligence,tx-intel-cleanup-detail-close,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_intelligence.jsx:898,_intelligence,tx-intel-cleanup-materialize-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/transportation/_lists.jsx:124,_lists,carriers-list-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
